#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,
165,Haiti,"34,509",,860                                ,,"33,372",,277,,"2,954",74,"132,422","11,337","11,680,283 ",North America,,"33813,58288",,,24,
166,Mali,"33,164",,743                                ,,"32,332",,89,,"1,544",35,"804,909","37,483","21,473,764 ",Africa,,"64828,90127",,,4,
167,Cayman Islands,"31,472",,37                                ,,"8,553",,"22,882",1,"467,797",550,"222,773","3,311,280","67,277 ",North America,,"21,8180",,,"340,116",
168,Saint Lucia,"30,209",,410                                ,,"29,799",,0,,"163,192","2,215","210,983","1,139,752","185,113 ",North America,,64511,,,,
169,Benin,"28,036",,163                                ,,"27,847",,26,,"2,193",13,"604,310","47,268","12,784,726 ",Africa,,"45678,43421",,,2,
170,Somalia,"27,334",,"1,361                                ",,"13,182",,"12,791",,"1,623",81,"400,466","23,778","16,841,795 ",Africa,,"61612,37542",,,759,
171,Micronesia,"26,547",,65                                ,,N/A,N/A,N/A,N/A,"225,953",553,"82,430","701,598","117,489 ",Australia/Oceania,,"41,8081",,,"162,271",
172,San Marino,"26,185",,128                                ,,"26,011",,46,N/A,"768,226","3,755","196,855","5,775,414","34,085 ",Europe,,12660,,,"1,350",
173,Solomon Islands,"25,954",,199                                ,,N/A,N/A,N/A,N/A,"35,989",276,,,"721,159 ",Australia/Oceania,,"283,624",,,"13,032",
174,Congo,"25,375",,386                                ,,"24,006",,983,,"4,377",67,"347,815","59,991","5,797,805 ",Africa,,"22815,02017",,,170,
175,Timor-Leste,"23,460",,138                                ,,"23,102",,220,,"17,131",101,"278,529","203,391","1,369,429 ",Asia,,"589,9235",,,161,
176,Burkina Faso,"22,109",,400                                ,,"21,596",,113,,"1,000",18,"248,995","11,265","22,102,838 ",Africa,,"1,00055,25789",,,5,
177,Liechtenstein,"21,561",,94                                ,,N/A,N/A,N/A,N/A,"561,675","2,449","112,457","2,929,559","38,387 ",Europe,,24080,,,"2,996",
178,Macao,"20,612",,123                                ,,"3,487",,"17,002",,"30,880",184,"7,850","11,760","667,490 ",Asia,,"325,42785",,,"25,472",
179,Gibraltar,"20,550",,113                                ,,N/A,N/A,N/A,,"609,720","3,353","534,283","15,852,213","33,704 ",Europe,,22980,,,"114,467",
180,Grenada,"19,693",,238                                ,,"19,358",,97,4,"173,545","2,097","182,981","1,612,523","113,475 ",North America,,64771,,,855,
181,Bermuda,"18,860",,165                                ,,"18,685",,10,,"304,493","2,664","1,029,558","16,622,128","61,939 ",North America,,33750,,,161,
182,South Sudan,"18,765",,147                                ,,"18,115",,503,1,"1,615",13,"410,280","35,313","11,618,511 ",Africa,,"61979,03728",,,43,
183,Nicaragua,"18,491",,225                                ,,"4,225",,"14,041",,"2,728",33,,,"6,779,100 ",North America,,"36730,129",,,"2,071",
184,Tajikistan,"17,786",,125                                ,,"17,264",,397,,"1,786",13,,,"9,957,464 ",Asia,,"56079,660",,,40,
185,Equatorial Guinea,"17,229",,183                                ,,"16,907",,139,5,"11,512",122,"365,697","244,342","1,496,662 ",Africa,,"878,1784",,,93,
186,Monaco,"17,181",,67                                ,,N/A,N/A,N/A,N/A,"431,868","1,684","78,646","1,976,875","39,783 ",Europe,,25941,,,"28,203",
187,Samoa,"17,006",,31                                ,,"1,605",,"15,370",,"84,089",153,"187,397","926,612","202,239 ",Australia/Oceania,,"126,5241",,,"75,999",
188,Tonga,"16,888",,13                                ,,"15,638",,"1,237",,"156,735",121,"535,009","4,965,327","107,749 ",Australia/Oceania,,"68,2880",,,"11,480",
189,Marshall Islands,"16,138",,17                                ,,"16,121",,0,,"268,711",283,,,"60,057 ",Australia/Oceania,,"43,533",,,,
190,Dominica,"16,038",,74                                ,,"15,964",,0,,"221,691","1,023","229,344","3,170,187","72,344 ",North America,,59780,,,,
191,Djibouti,"15,690",,189                                ,,"15,427",,74,,"15,441",186,"305,941","301,094","1,016,097 ",Africa,,"655,3763",,,73,
192,CAR,"15,440",,113                                ,,"15,200",,127,2,"3,078",23,"81,294","16,205","5,016,678 ",Africa,,"32544,39562",,,25,
193,Gambia,"12,626",,372                                ,,"12,189",,65,,"4,935",145,"155,686","60,851","2,558,482 ",Africa,,"2036,87816",,,25,
194,Saint Martin,"12,324",,63                                ,,N/A,N/A,N/A,N/A,"310,194","1,586","112,382","2,828,643","39,730 ",North America,,36310,,,"273,395",
195,Vanuatu,"12,019",,14                                ,,"11,976",,29,,"37,346",44,"24,976","77,606","321,832 ",Australia/Oceania,,"2722,98813",,,90,
196,Greenland,"11,971",,21                                ,,"2,761",,"9,189",4,"210,117",369,"164,926","2,894,810","56,973 ",North America,,"52,7130",,,"161,287",
197,Yemen,"11,945",,"2,159                                ",,"9,124",,662,N/A,383,69,"329,592","10,579","31,154,867 ",Asia,,"2,60814,43095",,,21,
198,Caribbean Netherlands,"11,682",,38                                ,,"10,476",,"1,168",,"438,398","1,426","30,126","1,130,559","26,647 ",North America,,27011,,,"43,832",
199,Sint Maarten,"11,051",,92                                ,,"10,905",,54,N/A,"251,353","2,093","62,056","1,411,454","43,966 ",North America,,44781,,,"1,228",
200,Eritrea,"10,189",,103                                ,,"10,086",,0,,"2,782",28,"23,693","6,470","3,662,244 ",Africa,,"35935,556155",,,,
201,Niger,"9,931",,312                                ,,"8,890",,729,1,381,12,"254,538","9,759","26,083,660 ",Africa,,"2,62683,601102",,,28,
202,St. Vincent Grenadines,"9,674",,124                                ,,"9,493",,57,,"86,723","1,112","114,197","1,023,720","111,551 ",North America,,129001,,,511,
203,Guinea-Bissau,"9,614",,177                                ,,"8,929",,508,6,"4,659",86,"145,231","70,385","2,063,367 ",Africa,,"21511,65714",,,246,
204,Comoros,"9,109",,161                                ,,"8,939",,9,,"10,038",177,,,"907,419 ",Africa,,"1005,636",,,10,
205,Antigua and Barbuda,"9,106",,146                                ,,"8,954",,6,N/A,"91,509","1,467","18,901","189,943","99,509 ",North America,,116825,,,60,
206,Liberia,"8,090",,295                                ,,"7,783",,12,2,"1,525",56,"139,824","26,356","5,305,117 ",Africa,,"65617,98338",,,2,
207,Sierra Leone,"7,779",,126                                ,,N/A,N/A,N/A,,937,15,"259,958","31,296","8,306,436 ",Africa,,"1,06865,92432",,,332,
208,Chad,"7,701",,194                                ,,"4,874",,"2,633",,442,11,"191,341","10,988","17,413,580 ",Africa,,"2,26189,76191",,,151,
209,British Virgin Islands,"7,392",,64                                ,,N/A,N/A,N/A,,"241,600","2,092","107,339","3,508,269","30,596 ",North America,,44780,,,"3,236",
210,Cook Islands,"7,203",,2                                ,,"7,150",,51,,"409,937",114,"19,690","1,120,596","17,571 ",Australia/Oceania,,"28,7861",,,"2,903",
211,Sao Tome and Principe,"6,746",+1,80                                ,,"6,665",+2,1,,"29,629",351,"29,473","129,450","227,679 ",Africa,,"342,8468",4,,4,
212,Turks and Caicos,"6,711",,40                                ,,"6,664",,7,4,"168,868","1,007","615,226","15,480,889","39,741 ",North America,,69940,,,176,
213,Saint Kitts and Nevis,"6,607",,48                                ,,"6,559",,0,,"122,645",891,"126,958","2,356,704","53,871 ",North America,,"81,1220",,,,
214,Palau,"6,265",,9                                ,,"6,252",,4,,"343,608",494,"71,077","3,898,261","18,233 ",Australia/Oceania,,"32,0260",,,219,
215,St. Barth,"5,507",,6                                ,,N/A,N/A,N/A,,"553,746",603,"78,646","7,908,095","9,945 ",North America,,"21,6580",,,"506,687",
216,Nauru,"5,393",,1                                ,,"5,347",,45,,"494,635",92,"20,509","1,881,042","10,903 ",Australia/Oceania,,"210,9031",,,"4,127",
217,Kiribati,"5,085",,24                                ,,"2,703",,"2,358",3,"41,201",194,,,"123,419 ",Australia/Oceania,,"245,142",,,"19,106",
218,Anguilla,"3,904",,12                                ,,N/A,N/A,N/A,N/A,"256,336",788,"51,382","3,373,736","15,230 ",North America,,"41,2690",,,854,
219,Wallis and Futuna,"3,550",,8                                ,,438,,"3,104",,"323,256",728,"20,508","1,867,419","10,982 ",Australia/Oceania,,"31,3731",,,"282,644",
220,Saint Pierre Miquelon,"3,452",,2                                ,,"2,449",,"1,001",,"599,410",347,"25,400","4,410,488","5,759 ",North America,,"22,8800",,,"173,815",
221,Tuvalu,"2,943",,1                                ,,N/A,N/A,N/A,N/A,"243,909",83,,,"12,066 ",Australia/Oceania,,"412,066",,,"243,826",
222,Saint Helena,"2,166",, ,,2,,"2,164",,"354,211",,,,"6,115 ",Africa,,3,,,"353,884",
223,Falkland Islands,"1,930",, ,,"1,930",,0,,"545,352",,"8,632","2,439,107","3,539 ",South America,,20,,,,
224,Montserrat,"1,403",,8                                ,,"1,376",,19,,"282,578","1,611","17,762","3,577,442","4,965 ",North America,,46210,,,"3,827",
225,Niue,"1,021",, ,,"1,006",,15,,"629,470",,,,"1,622 ",Australia/Oceania,,2,,,"9,248",
226,Diamond Princess,712,,13                                ,,699,,0,,,,,, ,,,,,,,
227,Tokelau,80,, ,,,,80,,"58,055",,,,"1,378 ",Australia/Oceania,,17,,,"58,055",
228,Vatican City,29,, ,,29,,0,,"36,295",,,,799 ,Europe,,28,,,,
229,Western Sahara,10,,1                                ,,9,,0,,16,2,,,"626,161 ",Africa,,"62,616626,161",,,,
230,MS Zaandam,9,,2                                ,,7,,0,,,,,, ,,,,,,,
231,China,"503,302",,"5,272                                ",,"379,053",,"118,977",N/A,347,4,"160,000,000","110,461","1,448,471,400                                ",Asia,,"2,878274,7489",,,82,
#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,
1,China,"503,302",,"5,272                                ",,"379,053",,"118,977","7,557",347,4,"160,000,000","110,461","1,448,471,400                                ",Asia,,"2,878274,7489",,,82,
2,USA,"110,332,218","+6,187","1,191,086                                ",+10,"108,055,501","+7,071","1,085,631","2,217","329,541","3,558","1,186,622,338","3,544,216","334,805,269 ",North America,,32810,18,0.03,"3,243",
3,India,"45,018,739",+605,"533,396                                ",+4,N/A,N/A,N/A,N/A,"32,005",379,"935,879,495","665,334","1,406,631,776 ",Asia,,"312,6372",0.4,,3,
4,France,"40,138,560",,"167,642                                ",,"39,970,918",,0,,"612,013","2,556","271,490,188","4,139,547","65,584,518 ",Europe,,23910,,,,
5,Germany,"38,780,921",,"180,578                                ",,"38,240,600",,"359,743",N/A,"462,318","2,153","122,332,384","1,458,359","83,883,596 ",Europe,,24651,,,"4,289",
6,Brazil,"38,210,864",,"708,638                                ",,"36,249,161",,"1,253,065",N/A,"177,433","3,291","63,776,166","296,146","215,353,593 ",South America,,63043,,,"5,819",
7,S. Korea,"34,571,873",,"35,934                                ",,"34,535,939",,0,,"673,523",700,"15,804,065","307,892","51,329,899 ",Asia,,"11,4283",,,,
8,Japan,"33,803,572",,"74,694                                ",,N/A,N/A,N/A,N/A,"269,169",595,"100,414,883","799,578","125,584,838 ",Asia,,"41,6811",,,"95,582",
9,Italy,"26,671,165",,"195,139                                ",,"26,257,742",,"218,284",281,"442,581","3,238","279,240,685","4,633,718","60,262,770 ",Europe,,23090,,,"3,622",
10,UK,"24,812,582",,"232,112                                ",,"24,580,470",,0,N/A,"362,239","3,389","522,526,476","7,628,357","68,497,907 ",Europe,,32950,,,,
11,Russia,"23,772,535",,"401,420                                ",,"23,157,710",,"213,405",N/A,"163,042","2,753","273,400,000","1,875,095","145,805,947 ",Europe,,63631,,,"1,464",
12,Turkey,"17,232,066",,"102,174                                ",,N/A,N/A,N/A,N/A,"201,399","1,194","162,743,369","1,902,052","85,561,976 ",Asia,,58371,,,"4,024",
13,Spain,"13,914,811",,"121,760                                ",,"13,762,417",,"30,634",231,"297,840","2,606","471,036,328","10,082,298","46,719,142 ",Europe,,33840,,,656,
14,Australia,"11,758,280",+786,"23,871                                ",,N/A,N/A,N/A,27,"451,048",916,"81,916,639","3,142,326","26,068,792 ",Australia/Oceania,,"21,0920",30,,"2,411",
15,Vietnam,"11,624,114",,"43,206                                ",,"10,640,971",,"939,937",,"117,470",437,"85,826,548","867,342","98,953,541 ",Asia,,"92,2901",,,"9,499",
16,Taiwan,"10,241,523",,"19,005                                ",,"10,222,518",,0,,"428,720",796,"30,742,304","1,286,903","23,888,595 ",Asia,,"21,2571",,,,
17,Argentina,"10,080,046",,"130,685                                ",,"9,949,361",,0,,"219,083","2,840","35,716,069","776,264","46,010,234 ",South America,,53521,,,,
18,Netherlands,"8,623,210",,"22,992                                ",,"8,597,059",,"3,159",N/A,"501,016","1,336","25,984,435","1,509,718","17,211,447 ",Europe,,27491,,,184,
19,Mexico,"7,702,731",,"334,947                                ",,"6,899,865",,"467,919",N/A,"58,548","2,546","20,013,810","152,124","131,562,772 ",North America,,173937,,,"3,557",
20,Iran,"7,625,463",,"146,757                                ",,N/A,N/A,N/A,,"88,645","1,706","57,320,267","666,338","86,022,837 ",Asia,,115862,,,"1,180",
21,Indonesia,"6,821,940",,"161,954                                ",,"6,647,104",,"12,882",N/A,"24,440",580,"114,158,919","408,975","279,134,505 ",Asia,,"411,7242",,,46,
22,Poland,"6,640,611",+90,"120,316                                ",,N/A,N/A,N/A,N/A,"175,958","3,188","39,117,567","1,036,507","37,739,785 ",Europe,,63141,2,,"31,382",
23,Colombia,"6,387,632",,"143,113                                ",,"6,206,196",,"38,323",342,"124,001","2,778","36,951,507","717,327","51,512,762 ",South America,,83601,,,744,
24,Greece,"6,101,379",,"37,869                                ",,N/A,N/A,N/A,,"591,412","3,671","102,228,365","9,909,078","10,316,637 ",Europe,,22720,,,,
25,Austria,"6,081,287",,"22,542                                ",,"6,054,934",,"3,811",,"670,727","2,486","211,273,524","23,302,116","9,066,710 ",Europe,,14020,,,420,
26,Portugal,"5,637,114",,"27,853                                ",,"5,608,188","+2,637","1,073",61,"555,897","2,747","46,139,518","4,549,993","10,140,570 ",Europe,,23640,,,106,
27,Ukraine,"5,557,995",,"112,418                                ",,"5,445,577",,0,,"128,681","2,603","32,603,805","754,855","43,192,122 ",Europe,,83841,,,,
28,Chile,"5,333,334",,"64,497                                ",,"5,252,450",,"16,387",7,"277,054","3,350","50,382,097","2,617,225","19,250,195 ",South America,,42980,,,851,
29,Malaysia,"5,227,322",,"37,293                                ",,"5,162,135",,"27,894",34,"157,539","1,124","68,580,916","2,066,869","33,181,072 ",Asia,,68900,,,841,
30,Canada,"4,869,279",,"56,990                                ",,"4,783,220","+1,709","29,069",99,"126,842","1,485","66,525,130","1,732,948","38,388,419 ",North America,,86741,,,757,
31,Belgium,"4,849,006",,"34,376                                ",,"4,800,838",,"13,792",N/A,"415,572","2,946","37,018,657","3,172,590","11,668,278 ",Europe,,23390,,,"1,182",
32,Israel,"4,841,772",,"12,707                                ",,"4,798,473",,"30,592",N/A,"519,169","1,363","41,373,364","4,436,346","9,326,000 ",Asia,,27340,,,"3,280",
33,DPRK,"4,772,813",,74                                ,,"4,772,739",,0,,"183,636",3,,,"25,990,679 ",Asia,,"5351,225",,,,
34,Thailand,"4,763,039",+664,"34,521                                ",+4,"4,692,636",,"35,882",N/A,"67,967",493,"17,270,775","246,450","70,078,203 ",Asia,,"152,0304",9,0.06,512,
35,Czechia,"4,750,998",,"43,396                                ",,"4,698,525",,"9,077",36,"442,497","4,042","57,635,067","5,368,001","10,736,784 ",Europe,,22470,,,845,
36,Peru,"4,524,326",,"222,161                                ",,"4,302,165",,0,4,"134,316","6,595","39,010,194","1,158,115","33,684,208 ",South America,,71521,,,,
37,Switzerland,"4,441,768",,"14,452                                ",,"4,418,085",,"9,231",N/A,"506,263","1,647","23,833,472","2,716,487","8,773,637 ",Europe,,26070,,,"1,052",
38,Philippines,"4,138,564",,"66,856                                ",,"4,065,886",,"5,822",N/A,"36,784",594,"36,094,966","320,818","112,508,994 ",Asia,,"271,6833",,,52,
39,South Africa,"4,076,463",,"102,595                                ",,"3,912,506",,"61,362",192,"67,095","1,689","26,795,090","441,027","60,756,135 ",Africa,,155922,,,"1,010",
40,Romania,"3,512,369",,"68,728                                ",,"3,441,526",,"2,115",27,"184,557","3,611","28,444,712","1,494,625","19,031,335 ",Europe,,52771,,,111,
41,Denmark,"3,183,756",,"8,814                                ",,"3,174,942",,0,,"545,636","1,511","129,333,107","22,165,247","5,834,950 ",Europe,,26620,,,,
42,Hong Kong,"2,925,231",,"14,378                                ",,"2,909,970",,883,N/A,"384,681","1,891","76,127,725","10,011,143","7,604,299 ",Asia,,35290,,,116,
43,Singapore,"2,827,115",,"1,933                                ",,"2,825,182",,0,13,"475,661",325,"24,756,666","4,165,302","5,943,546 ",Asia,,"23,0750",,,,
44,Sweden,"2,745,098",,"26,433                                ",,"2,715,199",+463,"3,466",N/A,"268,628","2,587","19,500,873","1,908,301","10,218,971 ",Europe,,43871,,,339,
45,Serbia,"2,609,964",,"18,057                                ",,"2,583,076",,"8,831",,"301,625","2,087","13,359,166","1,543,874","8,653,016 ",Europe,,34791,,,"1,021",
46,New Zealand,"2,547,458",,"5,293                                ",,"2,537,556",,"4,609",,"520,080","1,081","7,768,604","1,586,011","4,898,203 ",Australia/Oceania,,29251,,,941,
47,Iraq,"2,465,545",,"25,375                                ",,"2,439,497",,673,,"58,474",602,"19,544,451","463,523","42,164,965 ",Asia,,"171,6622",,,16,
48,Hungary,"2,223,831",,"48,917                                ",,"2,152,155",,"22,759",,"231,498","5,092","11,394,556","1,186,160","9,606,259 ",Europe,,41961,,,"2,369",
49,Bangladesh,"2,046,256",,"29,477                                ",,N/A,N/A,N/A,N/A,"12,188",176,"15,254,399","90,862","167,885,689 ",Asia,,"825,69511",,,109,
50,Slovakia,"1,873,332",,"21,186                                ",,"1,851,216","+1,182",930,23,"343,089","3,880","7,448,789","1,364,199","5,460,193 ",Europe,,32581,,,170,
51,Georgia,"1,855,289",,"17,132                                ",,N/A,N/A,N/A,,"467,476","4,317","16,920,079","4,263,340","3,968,738 ",Asia,,22320,,,"15,524",
52,Jordan,"1,746,997",,"14,122                                ",,"1,731,007",,"1,868",59,"169,597","1,371","17,201,885","1,669,945","10,300,869 ",Asia,,67291,,,181,
53,Ireland,"1,728,993",,"9,466                                ",,"1,717,283",+769,"2,244",19,"344,407","1,886","13,083,449","2,606,161","5,020,199 ",Europe,,35300,,,447,
54,Pakistan,"1,581,936",,"30,664                                ",,"1,538,689",,"12,583",,"6,893",134,"30,589,153","133,292","229,488,994 ",Asia,,"1457,4848",,,55,
55,Finland,"1,512,868",,"11,140                                ",,"1,498,515",+211,"3,213",N/A,"272,345","2,005","12,108,977","2,179,850","5,554,960 ",Europe,,44990,,,578,
56,Norway,"1,507,821",+36,"5,732                                ",,"1,499,987",+255,"2,102",N/A,"273,584","1,040","11,002,430","1,996,315","5,511,370 ",Europe,,49621,7,,381,
57,Kazakhstan,"1,411,831",,"13,848                                ",,"1,383,020",,"14,963",24,"73,514",721,"11,575,012","602,707","19,205,043 ",Asia,,"141,3872",,,779,
58,Lithuania,"1,388,775",+63,"9,863                                ",,"1,370,558","+3,275","8,354",N/A,"521,761","3,706","10,540,357","3,959,997","2,661,708 ",Europe,,22700,24,,"3,139",
59,Slovenia,"1,355,405",+41,"7,100                                ",,"1,347,259",+75,"1,046",N/A,"652,254","3,417","2,847,701","1,370,382","2,078,034 ",Europe,,22931,20,,503,
60,Bulgaria,"1,335,742",+65,"38,696                                ",,"1,290,448",+1,"6,598",27,"195,153","5,654","11,542,228","1,686,327","6,844,597 ",Europe,,51771,9,,964,
61,Croatia,"1,285,460",,"18,518                                ",,"1,258,432",,"8,510",,"316,671","4,562","5,660,084","1,394,355","4,059,286 ",Europe,,32191,,,"2,096",
62,Guatemala,"1,281,585",,"20,272                                ",,"1,260,536",,777,5,"68,962","1,091","7,593,848","408,622","18,584,039 ",North America,,159172,,,42,
63,Morocco,"1,278,269",,"16,300                                ",,N/A,N/A,N/A,N/A,"33,841",432,"13,001,033","344,191","37,772,756 ",Africa,,"302,3173",,,154,
64,Lebanon,"1,243,838",,"10,952                                ",,"1,087,587",,"145,299",74,"186,068","1,638","4,795,578","717,380","6,684,849 ",Asia,,56101,,,"21,736",
65,Costa Rica,"1,238,883",,"9,428                                ",,N/A,N/A,N/A,N/A,"239,058","1,819","4,659,757","899,158","5,182,354 ",North America,,45501,,,"71,154",
66,Bolivia,"1,211,716",,"22,407                                ",,"1,177,145",,"12,164",220,"101,038","1,868","2,710,261","225,993","11,992,656 ",South America,,105354,,,"1,014",
67,Tunisia,"1,153,361",,"29,423                                ",,N/A,N/A,N/A,N/A,"95,741","2,442","5,013,383","416,164","12,046,656 ",Africa,,104092,,,"1,157",
68,Cuba,"1,115,183",,"8,530                                ",,"1,106,584",,69,,"98,639",754,"14,396,176","1,273,361","11,305,652 ",North America,,"101,3251",,,6,
69,Ecuador,"1,070,121",,"36,043                                ",,"1,034,078",,0,,"59,079","1,990","3,082,403","170,173","18,113,361 ",South America,,175036,,,,
70,UAE,"1,067,030",,"2,349                                ",,N/A,N/A,N/A,,"105,837",233,"200,732,262","19,910,389","10,081,785 ",Asia,,"94,2920",,,"1,007",
71,Panama,"1,049,089",,"8,666                                ",,"1,040,268",,155,16,"235,911","1,949","7,811,039","1,756,488","4,446,964 ",North America,,45131,,,35,
72,Uruguay,"1,041,111",,"7,664                                ",,"1,030,944",,"2,503",18,"297,799","2,192","6,114,822","1,749,083","3,496,016 ",South America,,34561,,,716,
73,Mongolia,"1,011,420",,"2,284                                ",,"1,009,104",,32,N/A,"299,407",676,"4,030,048","1,193,000","3,378,078 ",Asia,,"31,4791",,,9,
74,Nepal,"1,003,450",,"12,031                                ",,"991,322",,97,,"33,199",398,"6,047,766","200,088","30,225,582 ",Asia,,"302,5125",,,3,
75,Belarus,"994,037",,"7,118                                ",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800 ",Europe,,"91,3251",,,141,
76,Latvia,"981,106",,"6,523                                ",,"971,406",,"3,177",,"530,661","3,528","7,885,792","4,265,272","1,848,837 ",Europe,,22830,,,"1,718",
77,Saudi Arabia,"841,469",,"9,646                                ",,N/A,N/A,N/A,,"23,475",269,"45,481,735","1,268,848","35,844,909 ",Asia,,"433,7161",,,109,
78,Azerbaijan,"834,305",,"10,379                                ",,"823,872",,54,,"80,999","1,008","7,733,717","750,831","10,300,205 ",Asia,,129921,,,5,
79,Paraguay,"823,491",,"20,069                                ",,N/A,N/A,N/A,N/A,"112,717","2,747","2,657,506","363,751","7,305,843 ",South America,,93643,,,"14,386",
80,Bahrain,"729,549",,"1,574                                ",,"727,915",,60,N/A,"408,944",882,"10,948,549","6,137,138","1,783,983 ",Asia,,"21,1330",,,34,
81,Sri Lanka,"672,718",,"16,891                                ",,"655,816",,11,,"31,179",783,"6,486,117","300,619","21,575,842 ",Asia,,"321,2773",,,0.5,
82,Dominican Republic,"670,627",,"4,384                                ",,"666,104",,139,4,"60,655",397,"3,740,928","338,350","11,056,370 ",North America,,"162,5223",,,13,
83,Kuwait,"666,586",,"2,570                                ",,N/A,N/A,N/A,,"152,177",587,"8,455,743","1,930,391","4,380,326 ",Asia,,"71,7041",,,863,
84,Cyprus,"660,854",,"1,364                                ",,"659,490",,0,,"540,184","1,115","9,640,118","7,879,860","1,223,387 ",Asia,,28970,,,,
85,Myanmar,"641,448",,"19,495                                ",,"620,159",,"1,794",,"11,615",353,"11,554,009","209,209","55,227,143 ",Asia,,"862,8335",,,32,
86,Moldova,"629,501",,"12,167                                ",,N/A,N/A,N/A,N/A,"156,859","3,032","3,216,305","801,437","4,013,171 ",Europe,,63301,,,"28,205",
87,Estonia,"626,331",,"3,001                                ",,N/A,N/A,N/A,N/A,"473,808","2,270","3,776,442","2,856,807","1,321,910 ",Europe,,24400,,,"74,392",
88,Palestine,"621,008",,"5,404                                ",,"615,445",,159,,"116,173","1,011","3,078,533","575,907","5,345,541 ",Asia,,99892,,,30,
89,Venezuela,"552,695",,"5,856                                ",,"546,537",,302,31,"18,885",200,"3,359,014","114,771","29,266,991 ",South America,,"534,9989",,,10,
90,Egypt,"516,023",,"24,613                                ",,"442,182",,"49,228",122,"4,861",232,"3,693,367","34,792","106,156,692 ",Africa,,"2064,31329",,,464,
91,Qatar,"514,524",,690                                ,,"513,687",,147,16,"172,664",232,"4,065,369","1,364,257","2,979,915 ",Asia,,"64,3191",,,49,
92,Libya,"507,274",,"6,437                                ",,"500,835",,2,,"72,048",914,"2,483,848","352,782","7,040,745 ",Africa,,"141,0943",,,0.3,
93,Ethiopia,"501,117",,"7,574                                ",,"488,171",,"5,372",,"4,148",63,"5,565,340","46,066","120,812,698 ",Africa,,"24115,95122",,,44,
94,Réunion,"494,595",,921                                ,,N/A,N/A,N/A,N/A,"544,672","1,014","1,603,660","1,766,027","908,061 ",Africa,,29861,,,"82,706",
95,Honduras,"474,590",,"11,165                                ",,N/A,N/A,N/A,N/A,"46,432","1,092","1,660,662","162,472","10,221,247 ",North America,,229156,,,"32,372",
96,Armenia,"451,353",,"8,776                                ",,"435,162",,"7,415",,"151,870","2,953","3,242,901","1,091,164","2,971,966 ",Asia,,73391,,,"2,495",
97,Bosnia and Herzegovina,"403,477",,"16,377                                ",,"379,084",,"8,016",,"124,173","5,040","1,884,721","580,036","3,249,317 ",Europe,,81982,,,"2,467",
98,Oman,"399,449",,"4,628                                ",,N/A,N/A,N/A,,"75,028",869,"25,000,000","4,695,724","5,323,993 ",Asia,,"131,1500",,,"1,907",
99,Luxembourg,"388,257",,"1,232                                ",,N/A,N/A,N/A,,"604,412","1,918","4,587,145","7,140,959","642,371 ",Europe,,25210,,,"109,493",
100,North Macedonia,"350,197",,"9,963                                ",,"337,068",,"3,166",,"168,258","4,787","2,226,216","1,069,626","2,081,304 ",Europe,,62091,,,"1,521",
101,Zambia,"349,304",,"4,069                                ",,"341,316",,"3,919",,"17,940",209,"4,112,961","211,244","19,470,234 ",Africa,,"564,7855",,,201,
102,Kenya,"344,130",,"5,689                                ",,"337,309",,"1,132",N/A,"6,122",101,"3,967,062","70,569","56,215,221 ",Africa,,"1639,88114",,,20,
103,Albania,"334,726",,"3,602                                ",,"329,428",,"1,696",,"116,777","1,257","1,941,032","677,173","2,866,374 ",Europe,,97961,,,592,
104,Brunei ,"330,776",,225                                ,,"243,601",,"86,950",,"742,598",505,"717,784","1,611,437","445,431 ",Asia,,"11,9801",,,"195,204",
105,Botswana,"330,417",,"2,801                                ",,"327,049",,567,1,"135,352","1,147","2,026,898","830,300","2,441,162 ",Africa,,78721,,,232,
106,Montenegro,"295,898",,"2,843                                ",,"291,794",,"1,261",N/A,"471,213","4,527","2,764,972","4,403,172","627,950 ",Europe,,22210,,,"2,008",
107,Algeria,"272,010",,"6,881                                ",,"183,061",,"82,068",,"5,998",152,"230,960","5,093","45,350,148 ",Africa,,"1676,591196",,,"1,810",
108,Nigeria,"267,173",,"3,155                                ",,"259,953",,"4,065",11,"1,233",15,"5,708,974","26,339","216,746,934 ",Africa,,"81168,70038",,,19,
109,Zimbabwe,"266,048",,"5,731                                ",,"258,888",,"1,429",12,"17,353",374,"2,525,756","164,744","15,331,428 ",Africa,,"582,6756",,,93,
110,Uzbekistan,"253,662",,"1,637                                ",,"241,486",,"10,539",23,"7,378",48,"1,377,915","40,077","34,382,084 ",Asia,,"13621,00325",,,307,
